Unnamed: 0,domestic_gross,production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,opening_gross,screens
1008,41263140,50000000,62967368,1997.0,2.35,124.0,1289,50000000.0,5.9,12311939.0,2362.0
1009,41083108,50000000,55489826,2003.0,2.35,114.0,19739,50000000.0,6.5,16185316.0,3076.0
1010,40203020,50000000,263894551,2004.0,2.35,108.0,15634,40000000.0,5.9,8684055.0,530.0
1011,39778599,50000000,39778599,2000.0,2.35,119.0,29461,50000000.0,6.6,15277921.0,2547.0
1012,39177684,50000000,69425966,2005.0,1.85,93.0,14899,50000000.0,3.5,12582088.0,2655.0
1014,38122883,50000000,62209892,2009.0,2.35,99.0,701,40000000.0,6.4,13316158.0,2503.0
1015,37485528,50000000,43340302,2004.0,1.85,119.0,2052,50000000.0,6.0,14239252.0,2717.0
1016,35188640,50000000,46112640,1999.0,2.35,137.0,25469,50000000.0,6.5,13041685.0,2829.0
1018,33644788,50000000,84023611,2010.0,2.35,87.0,20061,50000000.0,4.2,11599661.0,3213.0
1019,33109743,50000000,113309743,1996.0,1.85,117.0,3016,40000000.0,4.3,12300000.0,1970.0
1020,32746941,50000000,105246941,2010.0,2.35,129.0,14344,50000000.0,6.5,220322.0,6.0
1021,31874869,50000000,56643267,2002.0,1.85,115.0,34606,50000000.0,6.1,9307394.0,2663.0
1021,31874869,50000000,56643267,2002.0,1.85,115.0,34605,50000000.0,6.1,9307394.0,2663.0
1023,28848693,50000000,55348693,2016.0,2.35,102.0,24107,50000000.0,4.8,15650000.0,3394.0
1025,27669725,50000000,80583311,2007.0,2.35,131.0,1344,50000000.0,6.2,13051650.0,3003.0
1026,27100030,50000000,27100030,1999.0,1.85,95.0,14706,50000000.0,5.9,9673080.0,2164.0
1028,26599248,50000000,42598498,2003.0,2.35,98.0,3357,50000000.0,6.5,11511960.0,2876.0
1029,26461644,50000000,66961644,2015.0,2.35,114.0,16992,50000000.0,6.6,11012305.0,3171.0
1030,26199517,50000000,26199517,2002.0,2.35,110.0,18635,50000000.0,6.4,7312413.0,2525.0
1031,25450527,50000000,53850527,2009.0,2.35,118.0,7654,50000000.0,6.5,10702613.0,2364.0
1032,25426861,50000000,25426861,1996.0,2.35,101.0,15935,50000000.0,5.7,8912557.0,2312.0
1034,24006726,50000000,34806726,2004.0,2.35,119.0,15757,50000000.0,7.3,113085.0,2.0
1036,21596445,50000000,26121638,2011.0,2.35,102.0,45202,49900000.0,5.6,9360020.0,2769.0
1037,21302340,50000000,41642166,2011.0,2.35,84.0,8018,55000000.0,6.0,8129355.0,2661.0
1039,20534907,50000000,42002029,2009.0,1.85,95.0,29926,50000000.0,5.8,11203761.0,2502.0
1041,19694635,50000000,28920188,2003.0,2.35,130.0,32637,50000000.0,7.5,7117225.0,2002.0
1042,19452138,50000000,60282876,2013.0,2.35,124.0,3580,60000000.0,6.2,7582595.0,2950.0
1043,18782227,50000000,41982227,2005.0,2.35,110.0,25049,50000000.0,5.8,7057854.0,2789.0
1044,17181265,50000000,56077088,2007.0,1.85,96.0,17211,25000000.0,7.7,547092.0,15.0
1046,14271297,50000000,14271297,1999.0,2.35,158.0,144,390000000.0,6.4,6360968.0,2147.0
1047,11497497,50000000,26097497,2010.0,2.35,108.0,10191,22000000.0,6.8,651802.0,46.0
1048,10721033,50000000,41042583,2011.0,1.85,104.0,16481,50000000.0,5.5,5187625.0,2290.0
1049,10561038,50000000,10561038,1997.0,2.35,115.0,2606,50000000.0,6.2,4649742.0,2194.0
1051,10169202,50000000,22969202,2005.0,2.35,127.0,5702,50000000.0,6.0,4670120.0,2223.0
1053,9135036,50000000,12335036,2009.0,2.35,96.0,1385,18000000.0,3.7,4721110.0,1136.0
1054,8355815,50000000,8374062,2002.0,1.85,109.0,52885,55000000.0,6.4,4266463.0,2164.0
1056,6471394,50000000,6626115,2004.0,2.35,88.0,11972,50000000.0,4.9,3336374.0,2304.0
1057,6291602,50000000,6291602,2000.0,1.85,87.0,3954,50000000.0,5.6,3008746.0,2248.0
1058,1224330,50000000,3434330,2015.0,2.35,137.0,27666,50000000.0,6.4,621812.0,510.0
1062,43905746,49000000,43905746,2001.0,2.35,85.0,32831,49000000.0,5.9,19112404.0,2894.0
1063,31569268,49000000,105002056,2015.0,2.35,120.0,23051,49000000.0,6.9,13346782.0,3201.0
1068,124107476,48000000,208300000,2000.0,1.85,190.0,1418,48000000.0,7.6,15517549.0,1510.0
1069,95308367,48000000,196308367,2002.0,2.35,112.0,18141,48000000.0,6.8,30056751.0,3053.0
1070,89256424,48000000,327656424,2014.0,2.35,115.0,16967,48000000.0,6.0,39201657.0,3594.0
1071,69304264,48000000,124304264,1999.0,2.35,113.0,4660,48000000.0,6.8,14600719.0,2427.0
1072,66488090,48000000,151463090,1999.0,2.35,118.0,29748,48000000.0,6.7,16712020.0,2587.0
1073,60652036,48000000,107752036,1999.0,2.35,114.0,3743,48000000.0,7.1,15847636.0,2942.0
1075,56607223,48000000,86607223,2001.0,2.35,112.0,1823,48000000.0,6.4,11662094.0,2550.0
1076,53606916,48000000,71171825,2007.0,2.35,122.0,33548,55000000.0,7.8,14035033.0,2652.0
1077,50315140,48000000,50315140,2001.0,2.35,120.0,33615,48000000.0,7.4,17215275.0,2541.0
1078,47095453,48000000,70937778,2001.0,1.85,123.0,22209,48000000.0,6.4,2562448.0,2449.0
1079,37879996,48000000,90376224,2000.0,2.35,93.0,5390,48000000.0,6.0,13106526.0,2568.0
1080,37562568,48000000,77562568,1998.0,1.85,123.0,3768,48000000.0,7.0,12020435.0,2107.0
1083,14968379,47500000,14968379,2016.0,2.35,127.0,2104,25000000.0,7.3,5303775.0,1601.0
1085,60240295,47000000,102825796,1996.0,2.35,96.0,3718,47000000.0,6.0,19806226.0,2657.0
1087,29781453,47000000,29781453,2001.0,1.85,132.0,4796,48000000.0,6.4,10404652.0,2770.0
1090,10547117,47000000,11022696,2010.0,2.35,81.0,14619,47000000.0,4.7,5379365.0,2825.0
1091,5707094,47000000,12900000,1996.0,1.85,108.0,8349,47000000.0,5.8,2812620.0,1470.0
1092,126813153,46000000,298923419,1997.0,2.35,105.0,12344,46000000.0,6.3,21678377.0,2134.0
1093,93607673,46000000,160648493,2001.0,2.35,102.0,9176,48000000.0,5.7,30181877.0,3011.0
1094,92027888,46000000,150000000,1996.0,2.35,111.0,6315,45000000.0,7.6,30716131.0,2812.0
1095,67263182,46000000,113622499,2002.0,2.35,118.0,15658,46000000.0,7.2,20930169.0,2610.0
1097,59003384,46000000,100833145,1996.0,1.85,116.0,33233,46000000.0,6.6,12501000.0,1986.0
1099,181410615,45000000,302710615,1997.0,1.85,86.0,2070,45000000.0,6.8,31423025.0,2845.0
1100,162798565,45000000,363095319,1998.0,2.35,95.0,24205,120000000.0,7.2,33258052.0,2686.0
1101,139854287,45000000,377807404,2012.0,2.35,98.0,16410,45000000.0,6.3,49514769.0,3661.0
1103,110000082,45000000,155200000,2003.0,1.85,84.0,3629,48000000.0,5.5,48113770.0,3505.0
1104,106807667,45000000,213420951,2000.0,1.85,109.0,1574,45000000.0,6.2,13853686.0,2668.0
1105,101704370,45000000,243180937,2008.0,1.85,93.0,17925,45000000.0,5.8,21018141.0,2811.0
1107,95149435,45000000,122071435,2004.0,1.85,113.0,15362,40000000.0,5.7,22956453.0,3472.0
1108,93466502,45000000,174810815,2007.0,1.85,97.0,14868,45000000.0,7.4,582534.0,16.0
1110,88625922,45000000,160971922,2011.0,1.85,103.0,1336,45000000.0,7.1,29239026.0,3440.0
1112,82931301,45000000,155931301,2005.0,2.35,101.0,6292,60000000.0,5.5,23105133.0,3424.0
1113,76261036,45000000,104505362,2001.0,2.35,122.0,22370,45000000.0,7.7,22550788.0,2712.0
1114,71423726,45000000,90523726,1999.0,2.35,102.0,26998,45000000.0,7.3,7012630.0,2412.0
1115,71277420,45000000,141189101,2001.0,1.85,83.0,1645,45000000.0,5.2,20503356.0,3220.0
1117,67264877,45000000,76665507,2005.0,2.35,136.0,20299,30000000.0,7.2,29168180.0,2524.0
1118,67061228,45000000,135808837,2010.0,2.35,110.0,21554,40000000.0,5.5,20686423.0,3074.0
1119,66790248,45000000,66790248,2002.0,2.35,91.0,758,45000000.0,6.5,17128062.0,2613.0
1120,65598907,45000000,136998907,1997.0,2.35,89.0,3717,45000000.0,4.6,16620887.0,2456.0
1121,62318875,45000000,113417762,2006.0,2.35,102.0,2998,50000000.0,6.8,26857181.0,3207.0
1122,60786269,45000000,113916474,2000.0,2.35,107.0,3106,45000000.0,5.6,17319282.0,2653.0
1123,59472278,45000000,247967903,2003.0,2.35,129.0,28886,45000000.0,7.7,6886080.0,576.0
1126,53854588,45000000,75854588,1996.0,2.35,135.0,3648,45000000.0,6.3,10128834.0,2012.0
1128,52842724,45000000,55842724,2005.0,2.35,95.0,27351,45000000.0,5.6,20159925.0,3455.0
1129,51019112,45000000,102746214,2005.0,2.35,109.0,14073,50000000.0,6.8,21103203.0,3133.0
1130,50648679,45000000,146162920,2007.0,2.35,94.0,16225,45000000.0,6.3,23678580.0,2828.0
1131,48114556,45000000,48563556,2004.0,2.35,93.0,4604,26000000.0,4.3,10021510.0,2674.0
1132,47323100,45000000,80594860,2012.0,2.35,141.0,1948,45000000.0,6.5,16016910.0,2628.0
1134,46290741,45000000,127990741,2014.0,1.85,117.0,49743,40000000.0,6.5,18185000.0,3555.0
1135,38399961,45000000,43343247,2006.0,2.35,112.0,3757,45000000.0,6.4,15508779.0,2514.0
1136,36895141,45000000,65595141,2006.0,2.35,102.0,15053,52000000.0,6.6,11855260.0,2706.0
1138,32003620,45000000,61475984,2004.0,2.35,94.0,1102,25000000.0,6.5,10100571.0,2749.0
1139,28142535,45000000,49610898,2006.0,1.85,88.0,33822,50000000.0,5.9,8432465.0,3050.0
1140,28013509,45000000,163126676,2003.0,1.85,87.0,1461,35000000.0,6.1,9134085.0,2236.0
1142,25200412,45000000,59551283,2009.0,1.85,86.0,3423,45000000.0,5.4,8008423.0,3106.0
1143,24343673,45000000,29367143,2007.0,2.35,133.0,5405,45000000.0,7.4,3824988.0,954.0
1143,24343673,45000000,29367143,2007.0,2.35,133.0,5405,45000000.0,7.4,3824988.0,954.0
1144,22911480,45000000,79564960,2008.0,2.35,119.0,53895,35000000.0,7.3,189911.0,3.0
1145,22532572,45000000,70216497,2008.0,2.35,101.0,15990,70000000.0,5.6,11541571.0,3390.0
1147,20404841,45000000,36404841,1996.0,1.85,91.0,3855,45000000.0,5.3,7605504.0,2236.0
1148,20133326,45000000,20133326,1996.0,2.35,117.0,2348,45000000.0,6.0,5075000.0,2134.0
1149,19719930,45000000,29406132,2001.0,2.35,124.0,793,45000000.0,6.8,5765347.0,1275.0
1153,15541549,45000000,65532491,2010.0,2.35,128.0,2507,45000000.0,7.2,183009.0,4.0
1154,15527125,45000000,18120267,2000.0,2.35,220.0,15006,57000000.0,5.8,4860556.0,1548.0
1155,15298133,45000000,46598133,2008.0,1.85,99.0,12166,40000000.0,5.4,7783266.0,2650.0
1157,13414714,45000000,41467606,2012.0,2.35,95.0,578,35000000.0,7.1,6278491.0,2506.0
1157,13414714,45000000,41467606,2012.0,2.35,95.0,578,35000000.0,7.1,6278491.0,2506.0
1158,11203026,45000000,11203026,1998.0,2.35,106.0,6558,45000000.0,6.0,4737793.0,1758.0
1159,8305970,45000000,164539660,2011.0,2.35,101.0,661,45000000.0,6.3,3833300.0,1552.0
1160,7916887,45000000,9110458,2008.0,2.35,160.0,26982,45000000.0,6.0,3477996.0,1185.0
1161,7262288,45000000,8488871,2002.0,1.85,74.0,13917,40000000.0,6.5,3545204.0,1961.0
1163,4617608,45000000,31077418,2007.0,2.35,139.0,538,45000000.0,6.4,1924860.0,852.0
1165,2154540,45000000,2154540,1997.0,2.35,103.0,2457,45000000.0,4.9,1370831.0,837.0
1167,136025503,44500000,227140757,2012.0,2.35,130.0,3133,44500000.0,7.7,19458109.0,3232.0
1170,53300852,44000000,165600852,1996.0,2.35,147.0,37076,44000000.0,7.5,12305745.0,1915.0
1171,31206263,44000000,48478084,2010.0,2.35,99.0,1066,44000000.0,6.5,12381585.0,2718.0
1173,6105175,44000000,12342632,2014.0,2.35,112.0,12239,44000000.0,6.6,1085515.0,581.0
1175,159581587,43000000,229727774,2013.0,2.35,123.0,4825,43000000.0,6.6,39115043.0,3181.0
1176,51768623,43000000,80013623,2000.0,2.35,136.0,1801,43000000.0,7.3,701207.0,200.0
1177,37035515,43000000,62063972,2000.0,1.37,103.0,23864,43000000.0,6.0,10310672.0,2523.0
1179,24430272,43000000,63078756,2002.0,1.85,90.0,132,43000000.0,5.1,9430667.0,2670.0
1180,29121498,42500000,76347393,2011.0,2.35,93.0,27834,40000000.0,6.6,11422006.0,2703.0
1182,138447667,42000000,202812429,2012.0,2.35,109.0,19968,42000000.0,7.2,36302612.0,3121.0
1183,116089678,42000000,363728226,1999.0,2.35,124.0,9255,42000000.0,7.0,27689760.0,2747.0
1184,106793915,42000000,227793915,2000.0,1.85,84.0,1817,45000000.0,7.0,17506162.0,2491.0
1185,88073507,42000000,173044410,2004.0,1.85,90.0,24534,42000000.0,5.9,32450825.0,2984.0
1189,45290318,42000000,73239258,2012.0,1.85,105.0,6727,42000000.0,6.5,11816596.0,3014.0
1190,41543207,42000000,63781100,2002.0,2.35,115.0,15571,42000000.0,6.3,14005550.0,2717.0
1191,41267469,42000000,41267469,1996.0,1.85,122.0,13716,42000000.0,6.5,12210868.0,2489.0
1192,37662162,42000000,91678442,2011.0,2.35,100.0,15369,42000000.0,5.4,14005335.0,3030.0
1193,35228696,42000000,56438555,2002.0,2.35,119.0,1651,32000000.0,6.5,11208851.0,2331.0
1196,24375436,42000000,56331864,2001.0,2.35,120.0,33585,42000000.0,6.1,10523154.0,2337.0
1197,24149632,42000000,60437727,2005.0,2.35,122.0,12076,50000000.0,7.6,9390144.0,2814.0
1200,18620000,42000000,45688337,2012.0,2.35,102.0,362,42000000.0,6.6,8001932.0,2998.0
1201,5666340,42000000,8514325,2010.0,2.35,100.0,2056,45000000.0,6.3,3048665.0,1622.0
1203,1259693,42000000,11756922,2009.0,2.35,105.0,1342,27000000.0,7.2,51914.0,4.0
1206,116724075,41000000,245769202,2002.0,2.35,110.0,1954,41000000.0,7.0,51240555.0,2470.0
1207,56083966,41000000,100622586,2001.0,2.35,144.0,18761,65000000.0,6.9,16511391.0,2980.0
1208,22108977,41000000,22108977,2003.0,2.35,108.0,1134,41000000.0,5.2,8111324.0,2648.0
1209,7204138,41000000,7684524,2011.0,2.35,100.0,2085,41000000.0,6.2,3251884.0,2150.0
1210,293506292,40000000,672806292,1999.0,1.85,107.0,17540,40000000.0,8.1,26681262.0,2161.0
1213,166167230,40000000,570978470,2015.0,2.35,129.0,4585,40000000.0,4.1,94395000.0,3646.0
1214,163958031,40000000,314709717,2009.0,2.35,108.0,18656,40000000.0,6.7,33627598.0,3056.0
1215,150117807,40000000,257878294,2013.0,2.35,138.0,83012,40000000.0,7.3,740455.0,6.0
1216,138614544,40000000,189714544,2003.0,1.85,94.0,7014,40000000.0,5.8,27557647.0,3298.0
1217,126573960,40000000,457507776,2014.0,2.35,89.0,32325,40000000.0,6.4,43899340.0,3173.0
1218,125095601,40000000,149804632,2013.0,2.35,121.0,1261,40000000.0,7.6,84857.0,2.0
1220,116735231,40000000,177835231,1999.0,2.35,105.0,2129,70000000.0,6.4,23162542.0,2547.0
1221,111760631,40000000,167851995,2003.0,1.85,84.0,22935,38000000.0,4.1,33417739.0,3344.0
1222,108766007,40000000,152266007,1996.0,2.35,149.0,31349,40000000.0,7.4,19630000.0,2123.0
1226,95020213,40000000,97470701,2013.0,2.35,128.0,16911,40000000.0,7.5,27487144.0,3003.0
1227,94125426,40000000,126646119,2009.0,1.85,123.0,13321,40000000.0,7.0,20027956.0,2354.0
1228,93953653,40000000,181053657,2009.0,2.35,129.0,318,40000000.0,6.4,27785487.0,3175.0
1229,90862685,40000000,124246152,2016.0,2.35,102.0,5178,40000000.0,5.9,34040000.0,3175.0
1230,90710620,40000000,178710620,2006.0,1.85,89.0,5855,45000000.0,5.1,40222875.0,3602.0
1231,90411453,40000000,106511453,2015.0,1.85,107.0,12556,40000000.0,6.0,33803253.0,3175.0
1232,89138076,40000000,161838076,2000.0,2.35,116.0,600,40000000.0,5.5,34713342.0,3467.0
1234,86208010,40000000,141208010,2014.0,1.85,109.0,16179,35000000.0,5.7,14200000.0,3154.0
1235,83911193,40000000,195111193,2014.0,2.35,109.0,2357,40000000.0,6.0,24763752.0,3205.0
1237,81612565,40000000,120612565,2006.0,2.35,120.0,24300,40000000.0,7.3,24968601.0,3066.0
1238,81292135,40000000,128792135,1999.0,1.85,139.0,36810,40000000.0,7.3,12738237.0,2307.0
1239,75764672,40000000,197232734,2015.0,1.85,121.0,36010,35000000.0,7.2,17728313.0,3305.0
1241,75305995,40000000,124823094,2004.0,1.85,178.0,5074,40000000.0,7.7,20039730.0,2006.0
1243,72313754,40000000,161513754,2015.0,2.35,142.0,16944,40000000.0,7.6,15371203.0,2811.0
1244,72266306,40000000,150886329,2008.0,2.35,90.0,6775,40000000.0,6.6,22874936.0,3149.0
1245,71440011,40000000,91729503,2009.0,1.85,105.0,28928,40000000.0,7.1,17810270.0,2711.0
1246,70836296,40000000,70836296,2001.0,1.85,114.0,2842,40000000.0,5.9,22518295.0,2770.0
1248,70165972,40000000,137047376,2006.0,1.85,99.0,19334,40000000.0,4.6,27736056.0,3261.0
1249,66808615,40000000,145238250,2001.0,2.35,123.0,43917,34000000.0,6.1,20108829.0,2951.0
1250,66477700,40000000,187384627,2009.0,2.35,82.0,303717,40000000.0,5.2,27408309.0,3121.0
1251,64167069,40000000,139474906,2009.0,2.35,102.0,7009,20000000.0,6.4,23722310.0,3255.0
1254,59588068,40000000,141484812,2003.0,1.85,98.0,22318,40000000.0,5.8,19288438.0,2382.0
1255,58855732,40000000,58855732,2001.0,2.35,106.0,2544,40000000.0,6.4,18736133.0,2770.0
1256,58009200,40000000,87145086,2011.0,2.35,118.0,13943,40000000.0,7.3,13206453.0,2707.0
1257,57887882,40000000,118097882,2004.0,1.85,106.0,2325,50000000.0,6.1,11783467.0,1772.0
1259,57012977,40000000,74156610,2013.0,2.35,89.0,3361,40000000.0,5.9,15891055.0,3288.0
1260,55143823,40000000,71743823,1998.0,2.35,108.0,8610,40000000.0,6.1,14047592.0,2539.0
1261,54979992,40000000,87949859,1997.0,1.85,98.0,7039,40000000.0,5.2,21210131.0,2536.0
1262,54445357,40000000,105945357,2014.0,2.35,116.0,30571,42000000.0,6.3,15457418.0,3375.0
1263,54228104,40000000,75389090,2002.0,1.85,131.0,17152,35000000.0,7.7,11376150.0,2007.0
1264,53089891,40000000,104407366,2006.0,2.35,130.0,63986,40000000.0,8.5,14801808.0,2281.0
1265,52330111,40000000,114830111,2006.0,2.35,99.0,18693,40000000.0,6.8,13616196.0,2645.0
1266,52000688,40000000,127234389,2010.0,2.35,107.0,4243,40000000.0,6.4,24760882.0,2699.0
1267,51853450,40000000,55249159,2012.0,1.85,105.0,9069,25000000.0,6.6,10822903.0,2598.0
1272,47958031,40000000,92111551,2004.0,2.35,96.0,41293,40000000.0,6.6,18237568.0,3018.0
1273,47907715,40000000,92256918,2005.0,2.35,104.0,1274,43000000.0,6.5,16057945.0,2771.0
1274,47047013,40000000,65282732,2014.0,2.35,134.0,2281,40000000.0,6.9,13319371.0,2905.0
1275,46012734,40000000,106548738,2008.0,2.35,101.0,4298,40000000.0,5.8,14756850.0,2729.0
1276,45916769,40000000,45916769,1997.0,2.35,135.0,16762,40000000.0,7.1,10626507.0,2317.0
1278,44212592,40000000,58250151,1997.0,1.85,155.0,37570,36000000.0,7.2,4661866.0,322.0
1279,42720965,40000000,86760995,2014.0,2.35,136.0,28927,40000000.0,6.1,17069000.0,3158.0
1280,42587643,40000000,155011165,2011.0,2.35,92.0,3074,40000000.0,5.9,18031396.0,3155.0
1281,42071069,40000000,50071069,2005.0,2.35,104.0,1827,30000000.0,6.2,12400125.0,3267.0
1282,41797066,40000000,128884494,2007.0,2.35,102.0,4324,40000000.0,4.7,13655306.0,2611.0
1283,38543473,40000000,126069509,2014.0,1.85,94.0,1488,40000000.0,5.1,14608152.0,3062.0
1284,38180928,40000000,95989590,2011.0,2.35,111.0,4486,40000000.0,6.2,18692090.0,3305.0
1286,37752931,40000000,90717684,2000.0,1.85,103.0,26938,40000000.0,5.5,10987006.0,2255.0
1287,37412945,40000000,101162106,2011.0,2.35,109.0,390,40000000.0,7.0,13043310.0,2802.0
1288,37134215,40000000,41294674,2012.0,2.35,95.0,1070,40000000.0,5.8,5390000.0,2431.0
1289,36665854,40000000,72295262,2011.0,2.35,112.0,3432,40000000.0,6.4,10408176.0,2614.0
1290,36443442,40000000,96398826,1999.0,2.35,123.0,12970,40000000.0,6.5,14252888.0,2370.0
1293,33864342,40000000,53864342,1999.0,1.85,102.0,2913,40000000.0,5.8,10178289.0,2573.0
1294,33508922,40000000,55696705,2000.0,1.85,123.0,23920,40000000.0,7.2,9631359.0,2130.0
1296,32862104,40000000,49686263,2008.0,2.35,102.0,3239,40000000.0,5.7,10309986.0,3056.0
1297,31847881,40000000,55247881,2011.0,2.35,129.0,15595,40000000.0,6.9,110775.0,6.0
1299,31011732,40000000,59795070,2010.0,2.35,107.0,621,40000000.0,6.5,9203266.0,2518.0
1300,30981850,40000000,46666955,2005.0,2.35,117.0,3969,40000000.0,5.0,12020807.0,1652.0
1301,30199105,40000000,30199105,2000.0,2.35,116.0,3753,40000000.0,5.7,10410993.0,2630.0
1302,29807260,40000000,69807260,2013.0,1.85,113.0,36009,40000000.0,6.4,7310000.0,2838.0
1303,29374178,40000000,40435694,2000.0,2.35,107.0,4565,40000000.0,5.1,9413684.0,2524.0
1305,28544120,40000000,28544120,1999.0,1.85,90.0,1335,40000000.0,5.3,8224215.0,2102.0
1306,27682712,40000000,27682712,1996.0,2.35,99.0,10469,40000000.0,4.4,9101987.0,2035.0
1307,27053815,40000000,27053815,2001.0,2.35,104.0,2888,40000000.0,4.7,10312740.0,2438.0
1308,26814957,40000000,78269970,2008.0,1.85,115.0,77823,35000000.0,6.7,8203061.0,1166.0
1309,25288103,40000000,65754228,2001.0,1.85,119.0,29484,40000000.0,6.7,11015226.0,2268.0
1314,22433915,40000000,22433915,2002.0,2.35,108.0,34377,60000000.0,6.2,8935426.0,2575.0
1315,22365133,40000000,22365133,1999.0,1.85,128.0,3821,60000000.0,5.9,8444321.0,1814.0
1316,21176322,40000000,46176322,2004.0,2.35,84.0,5039,40000000.0,4.0,11442203.0,2463.0
1317,21002919,40000000,47085064,2009.0,1.85,87.0,24770,40000000.0,7.8,6965267.0,2033.0
1320,20157300,40000000,25693998,2012.0,2.35,107.0,1702,40000000.0,6.5,7760205.0,2047.0
1321,19019882,40000000,169590606,2012.0,2.35,114.0,7099,45000000.0,7.6,143818.0,15.0
1322,18450127,40000000,20790486,2012.0,2.35,91.0,222,40000000.0,5.9,6176280.0,1890.0
1323,15962471,40000000,60862471,2006.0,1.85,123.0,7243,40000000.0,6.4,5361050.0,859.0
1324,14967182,40000000,19417182,2000.0,2.35,102.0,14463,40000000.0,5.1,6637830.0,2315.0
1326,14448589,40000000,14448589,2002.0,2.35,103.0,12566,40000000.0,5.8,6219234.0,2604.0
1330,14046595,40000000,39753957,2009.0,2.35,109.0,20503,40000000.0,5.9,6293205.0,3074.0
1331,14018364,40000000,21215882,2004.0,1.85,91.0,3974,30000000.0,4.8,5962106.0,3006.0
1332,13508635,40000000,13508635,1999.0,1.85,106.0,4327,40000000.0,6.3,5558400.0,1907.0
1333,13395939,40000000,35195939,2004.0,1.85,103.0,3639,60000000.0,6.2,6218335.0,2215.0
1334,13208023,40000000,13208023,2002.0,2.35,101.0,4262,42000000.0,3.3,7087457.0,2550.0
1336,10664749,40000000,13644292,2015.0,2.35,115.0,1686,40000000.0,5.8,5028702.0,2816.0
1337,10447421,40000000,10717421,1999.0,1.85,83.0,4024,24000000.0,4.1,4605167.0,1639.0
1338,10330853,40000000,17033431,2009.0,2.35,108.0,14127,33000000.0,6.8,4424126.0,2506.0
1339,9652000,40000000,10070651,2003.0,1.85,89.0,3096,40000000.0,5.8,4617128.0,2189.0
1342,6738000,40000000,26738000,2015.0,1.85,159.0,554,18026148.0,8.4,1405000.0,210.0
1343,6114237,40000000,7974607,2001.0,1.85,102.0,2664,40000000.0,6.2,3022523.0,1870.0
1344,5775076,40000000,33175076,2015.0,2.35,110.0,12876,40000000.0,6.0,2469341.0,2797.0
1344,5775076,40000000,33175076,2015.0,2.35,110.0,12876,40000000.0,6.0,2469341.0,2797.0
1344,5775076,40000000,33175076,2015.0,2.35,110.0,12876,40000000.0,6.0,2469341.0,2797.0
